,Unnamed: 0,date,open_spx,high_spx,low_spx,sp500,sp500_adj,volume_spx,divid,split coef,crisis,USA,Chinese,Trump,dynamic_corr,dynamic_corr2
252,252,2018-01-03,2697.8501,2714.3701,2697.77,2713.0601,2713.0601,3538660000.0,0.0,1.0,23.49,40.05,42.09,11.44,0.41635852677089796,-0.853177651892232
253,253,2018-01-04,2719.3101,2729.29,2719.0701,2723.99,2723.99,3695260000.0,0.0,1.0,24.94,39.6,44.16,11.0,0.255944268916932,-0.80728415172744
254,254,2018-01-05,2731.3301,2743.45,2727.9199,2743.1499,2743.1499,3236620000.0,0.0,1.0,22.04,38.7,44.85,10.78,0.101374706311513,-0.8059735181566929
255,255,2018-01-08,2742.6699,2748.51,2737.6001,2747.71,2747.71,3242650000.0,0.0,1.0,26.24,37.35,34.22,15.079999999999998,-0.24279712218093696,-0.809953424705228
256,256,2018-01-09,2751.1499,2759.1399,2747.8601,2751.29,2751.29,3453480000.0,0.0,1.0,24.64,37.35,33.059999999999995,16.24,0.33810202758612395,-0.6301903215663499
257,257,2018-01-10,2745.55,2750.8,2736.0601,2748.23,2748.23,3576350000.0,0.0,1.0,24.32,40.05,34.22,12.76,0.523206787857088,-0.391817610078359
258,258,2018-01-11,2752.97,2767.5601,2752.78,2767.5601,2767.5601,3641320000.0,0.0,1.0,28.48,37.35,34.22,13.05,0.30844590588880105,-0.5390968880095479
259,259,2018-01-12,2770.1799,2787.8501,2769.6399,2786.24,2786.24,3573970000.0,0.0,1.0,21.76,36.45,37.12,29.0,0.304863451801578,-0.609480036903227
260,260,2018-01-16,2798.96,2807.54,2768.6399,2776.4199,2776.4199,4325970000.0,0.0,1.0,27.88000000000001,37.8,32.48,12.0,0.755783551124126,0.440225483115316
261,261,2018-01-17,2784.99,2807.04,2778.3799,2802.5601,2802.5601,3778050000.0,0.0,1.0,30.94,38.25,33.64,13.5,0.541033428578118,0.141252897676401
262,262,2018-01-18,2802.3999,2805.8301,2792.5601,2798.03,2798.03,3681470000.0,0.0,1.0,28.9,38.7,34.8,12.75,0.40164320125184705,-0.0501773234420758
263,263,2018-01-19,2802.6001,2810.3301,2798.0801,2810.3,2810.3,3639430000.0,0.0,1.0,29.24,37.8,36.54,12.0,0.30866128263254805,-0.24835431041276604
264,264,2018-01-22,2809.1599,2833.03,2808.1201,2832.97,2832.97,3471780000.0,0.0,1.0,31.45,40.89,31.9,9.46,0.126592845309925,-0.44345454038643606
265,265,2018-01-23,2835.05,2842.24,2830.5901,2839.1299,2839.1299,3519650000.0,0.0,1.0,36.26,41.83,35.37999999999999,9.02,-0.430267628659493,-0.646507859432092
266,266,2018-01-24,2845.4199,2852.97,2824.8101,2837.54,2837.54,4014070000.0,0.0,1.0,37.0,41.83,34.22,8.8,-0.590035867076922,-0.73745861809169
267,267,2018-01-25,2846.24,2848.5601,2830.9399,2839.25,2839.25,3835150000.0,0.0,1.0,37.0,41.83,35.37999999999999,8.8,-0.6500579093702541,-0.78193035124677
268,268,2018-01-26,2847.48,2872.8701,2846.1799,2872.8701,2872.8701,3443230000.0,0.0,1.0,35.89,39.01,35.37999999999999,9.9,-0.6729055265883189,-0.8052785984225609
269,269,2018-01-29,2867.23,2870.6201,2851.48,2853.53,2853.53,3573830000.0,0.0,1.0,37.72,43.24,36.58,9.6,-0.614951717703421,-0.805861728953785
270,270,2018-01-30,2832.74,2837.75,2818.27,2822.4299,2822.4299,3990650000.0,0.0,1.0,39.77,40.48,37.82,10.56,-0.627349539518855,-0.8094774687560881
271,271,2018-01-31,2832.4099,2839.26,2813.04,2823.8101,2823.8101,4261280000.0,0.0,1.0,40.59,46.0,36.58,20.16,-0.5493954699055871,-0.7765611063487691
272,272,2018-02-01,2816.45,2835.96,2812.7,2821.98,2821.98,3938450000.0,0.0,1.0,14.76,23.92,23.56,24.0,0.47609321360044204,-0.16903683903346803
273,273,2018-02-02,2808.9199,2808.9199,2759.97,2762.1299,2762.1299,4301130000.0,0.0,1.0,13.12,23.92,26.04,22.56,0.6090838216741961,0.37615114569235397
274,274,2018-02-05,2741.0601,2763.3899,2638.1699,2648.9399,2648.9399,5283460000.0,0.0,1.0,12.48,25.48,21.76,17.6,0.504415994128836,0.527959992402685
275,275,2018-02-06,2614.78,2701.04,2593.0701,2695.1399,2695.1399,5891660000.0,0.0,1.0,12.87,24.99,23.68,17.0,-0.11436212425842998,0.450065889182166
276,276,2018-02-07,2690.95,2727.6699,2681.3301,2681.6599,2681.6599,4626570000.0,0.0,1.0,12.48,26.46,25.6,18.2,-0.288750520493093,0.34038571525391104
277,277,2018-02-08,2685.01,2685.27,2580.5601,2581.0,2581.0,5305440000.0,0.0,1.0,12.09,26.46,25.6,17.400000000000002,-0.5839073925450831,0.391254326722565
278,278,2018-02-09,2601.78,2638.6699,2532.6899,2619.55,2619.55,5680070000.0,0.0,1.0,11.7,29.89,27.52,16.6,-0.6550545327374591,0.339633501128384
279,279,2018-02-12,2636.75,2672.6101,2622.45,2656.0,2656.0,4055790000.0,0.0,1.0,12.92,43.31,39.99,16.6,-0.624268481190292,0.243046963823994
280,280,2018-02-13,2646.27,2668.8401,2637.0801,2662.9399,2662.9399,3472870000.0,0.0,1.0,12.54,42.09,39.99,15.8,-0.58919186942764,0.202993302546558
281,281,2018-02-14,2651.21,2702.1001,2648.8701,2698.6299,2698.6299,4003740000.0,0.0,1.0,11.78,42.7,44.64,15.8,-0.603123830986346,0.0657674344385495
282,282,2018-02-15,2713.46,2731.51,2689.8201,2731.2,2731.2,3684910000.0,0.0,1.0,11.78,43.31,59.52,18.0,-0.529386781308941,-0.0186184103882338
283,283,2018-02-16,2727.1399,2754.4199,2725.1101,2732.22,2732.22,3637460000.0,0.0,1.0,12.54,42.09,93.0,20.0,-0.16298375292573097,0.288577621784441
284,284,2018-02-20,2722.99,2737.6001,2706.76,2716.26,2716.26,3627610000.0,0.0,1.0,38.28,46.08,26.22,17.2,0.0420397213324915,0.5364808749924951
285,285,2018-02-21,2720.53,2747.75,2701.29,2701.3301,2701.3301,3779400000.0,0.0,1.0,66.0,48.64,24.84,15.8,-0.198532924045313,0.45719953397802504
286,286,2018-02-22,2710.4199,2731.26,2697.77,2703.96,2703.96,3701270000.0,0.0,1.0,44.88,64.0,25.53,17.2,-0.47299446931093797,0.210510436171901
287,287,2018-02-23,2715.8,2747.76,2713.74,2747.3,2747.3,3189190000.0,0.0,1.0,27.72,41.6,28.29,16.400000000000002,-0.608245128747825,0.275937748789657
288,288,2018-02-26,2757.3701,2780.6399,2753.78,2779.6001,2779.6001,3424650000.0,0.0,1.0,19.35,29.14,21.83,14.06,-0.00954023358962449,0.18432682132978498
289,289,2018-02-27,2780.45,2789.1499,2744.22,2744.28,2744.28,3745080000.0,0.0,1.0,17.1,25.38,19.47,15.01,0.257755896465709,-0.315261742911387
290,290,2018-02-28,2753.78,2761.52,2713.54,2713.8301,2713.8301,4230660000.0,0.0,1.0,17.55,25.38,20.65,14.44,0.25131715948391603,-0.38180598329318105
291,291,2018-03-01,2715.22,2730.8899,2659.6499,2677.6699,2677.6699,4503970000.0,0.0,1.0,40.95,42.77,46.02,13.11,-0.0387727895747451,-0.479903251336655
292,292,2018-03-02,2658.8899,2696.25,2647.3201,2691.25,2691.25,3882450000.0,0.0,1.0,35.1,40.89,47.79,13.3,-0.268741384574439,-0.609315502565126
293,293,2018-03-05,2681.0601,2728.0901,2675.75,2720.9399,2720.9399,3710810000.0,0.0,1.0,34.4,44.18,40.88,10.62,-0.356393011331495,-0.678372211407293
294,294,2018-03-06,2730.1799,2732.0801,2711.26,2728.1201,2728.1201,3370690000.0,0.0,1.0,33.6,44.18,39.76000000000001,11.34,-0.20437306748317302,-0.782761830379355
295,295,2018-03-07,2710.1799,2730.6001,2701.74,2726.8,2726.8,3393270000.0,0.0,1.0,32.4,43.71,40.32000000000001,12.6,-0.19255768265055898,-0.807189515855487
296,296,2018-03-08,2732.75,2740.45,2722.6499,2738.97,2738.97,3212320000.0,0.0,1.0,30.4,46.53,42.00000000000001,12.24,-0.161254666265855,-0.783486247716368
297,297,2018-03-09,2752.9099,2786.5701,2751.54,2786.5701,2786.5701,3364100000.0,0.0,1.0,36.4,44.18,42.56,12.06,-0.0913680391500488,-0.7862650012766379
298,298,2018-03-12,2790.54,2796.98,2779.26,2783.02,2783.02,3185020000.0,0.0,1.0,31.98,41.71,39.6,13.2,-0.0374768147071219,-0.7979623323887131
299,299,2018-03-13,2792.3101,2801.8999,2758.6799,2765.3101,2765.3101,3301650000.0,0.0,1.0,35.1,41.28,40.15000000000001,17.16,0.14571789409817001,-0.751883699198174
300,300,2018-03-14,2774.0601,2777.1101,2744.3799,2749.48,2749.48,3391360000.0,0.0,1.0,31.20000000000001,38.27,38.5,16.5,0.37829546386044705,-0.32228017168421896
301,301,2018-03-15,2754.27,2763.03,2741.47,2747.3301,2747.3301,3500330000.0,0.0,1.0,30.03,38.27,38.5,17.6,0.37949229220952,-0.11006199714915801
302,302,2018-03-16,2750.5701,2761.8501,2749.97,2752.01,2752.01,5372340000.0,0.0,1.0,28.86,36.98,41.8,22.0,0.448625943491529,0.197768932024654
303,303,2018-03-19,2741.3799,2741.3799,2694.5901,2712.9199,2712.9199,3302130000.0,0.0,1.0,40.85,40.48,38.5,15.84,0.614068180707409,0.5946253349866889
304,304,2018-03-20,2715.05,2724.22,2710.05,2716.9399,2716.9399,3261030000.0,0.0,1.0,43.0,40.04,37.40000000000001,16.94,0.262451648201898,0.394593642509246
305,305,2018-03-21,2714.99,2739.1399,2709.79,2711.9299,2711.9299,3415510000.0,0.0,1.0,34.83,38.28,38.5,16.94,-0.134168892115001,0.358261522135183
306,306,2018-03-22,2691.3601,2695.6799,2641.5901,2643.6899,2643.6899,3739800000.0,0.0,1.0,35.26,39.16,39.6,18.04,-0.40959617466822995,0.344405215562091
307,307,2018-03-23,2646.71,2657.6699,2585.8899,2588.26,2588.26,3815080000.0,0.0,1.0,33.11,38.72,42.90000000000001,21.12,-0.7182962672768399,0.43184080631441496
308,308,2018-03-26,2619.3501,2661.3601,2601.8101,2658.55,2658.55,3511100000.0,0.0,1.0,36.49,40.95,42.92,17.400000000000002,-0.7932681919355509,0.5533138283119909
309,309,2018-03-27,2667.5701,2674.78,2596.1201,2612.6201,2612.6201,3706350000.0,0.0,1.0,37.72,45.0,42.92,13.6,-0.7095889001208221,0.46106282353143496
310,310,2018-03-28,2611.3,2632.6499,2593.0601,2605.0,2605.0,3864500000.0,0.0,1.0,40.18,40.05,41.76,13.6,-0.5586920724908969,-0.0072267799856878
311,311,2018-03-29,2614.4099,2659.0701,2609.72,2640.8701,2640.8701,3565990000.0,0.0,1.0,29.52,42.3,44.66,13.2,-0.553640904807536,-0.32274151052954403
312,312,2018-04-02,2633.45,2638.3,2553.8,2581.8799,2581.8799,3598520000.0,0.0,1.0,25.6,41.28,52.29,9.18,-0.49296437437786494,-0.545736945891632
313,313,2018-04-03,2592.1699,2619.1399,2575.49,2614.45,2614.45,3392810000.0,0.0,1.0,27.20000000000001,40.85,40.95,9.35,0.38160762614948995,-0.620258667010283
314,314,2018-04-04,2584.04,2649.8601,2573.6101,2644.6899,2644.6899,3350340000.0,0.0,1.0,24.0,41.71,39.69,8.84,0.43737730422498206,-0.7530962267195541
315,315,2018-04-05,2657.3601,2672.0801,2649.5801,2662.8401,2662.8401,3178970000.0,0.0,1.0,26.4,40.85,37.17,7.82,0.46441327978256797,-0.815609052556465
316,316,2018-04-06,2645.8201,2656.8799,2586.27,2604.47,2604.47,3299700000.0,0.0,1.0,25.20000000000001,41.71,41.58,8.16,0.504219164031004,-0.8436434667183141
317,317,2018-04-09,2617.1799,2653.55,2610.79,2613.1599,2613.1599,3062960000.0,0.0,1.0,35.04,42.68,31.8,14.16,0.5937717279324161,-0.818285039715117
318,318,2018-04-10,2638.4099,2665.45,2635.78,2656.8701,2656.8701,3543930000.0,0.0,1.0,41.76,41.8,29.68,17.04,0.0577588709538341,-0.648762984938756
319,319,2018-04-11,2643.8899,2661.4299,2639.25,2642.1899,2642.1899,3020760000.0,0.0,1.0,48.0,40.48,30.21,16.08,-0.357350678477617,-0.262294034659858
320,320,2018-04-12,2653.8301,2674.72,2653.8301,2663.99,2663.99,3021320000.0,0.0,1.0,39.84,40.48,31.270000000000003,15.36,-0.5223458830212151,-0.14974735449542
321,321,2018-04-13,2676.8999,2680.26,2645.05,2656.3,2656.3,2960910000.0,0.0,1.0,35.04,40.92,32.86,16.08,-0.567366513507535,-0.14943536109450303
322,322,2018-04-16,2670.1001,2686.49,2665.1599,2677.8401,2677.8401,3019700000.0,0.0,1.0,36.96,39.9,30.74,11.4,-0.671460547427551,-0.0516077242479153
323,323,2018-04-17,2692.74,2713.3401,2692.05,2706.3899,2706.3899,3234360000.0,0.0,1.0,38.88,40.74,30.21,10.26,-0.364933128089242,-0.506183141068253
324,324,2018-04-18,2710.1101,2717.49,2703.6299,2708.6399,2708.6399,3383410000.0,0.0,1.0,40.8,40.32,29.68,11.02,-0.0817723155712853,-0.696080130357507
325,325,2018-04-19,2701.1599,2702.8401,2681.8999,2693.1299,2693.1299,3349370000.0,0.0,1.0,38.88,39.48,32.33,9.5,0.0162287686916145,-0.7446550320057971
326,326,2018-04-20,2692.5601,2693.9399,2660.6101,2670.1399,2670.1399,3388590000.0,0.0,1.0,37.44,36.96,33.39,9.69,0.441745141595742,-0.7774950780176979
327,327,2018-04-23,2675.3999,2682.8601,2657.99,2670.29,2670.29,3017480000.0,0.0,1.0,38.07,41.28,30.74,10.5,0.519677556757742,-0.790788892013222
328,328,2018-04-24,2680.8,2683.55,2617.3201,2634.5601,2634.5601,3706740000.0,0.0,1.0,37.6,40.42,29.15,11.97,0.44614236126743706,-0.791257299779489
329,329,2018-04-25,2634.9199,2645.3,2612.6699,2639.3999,2639.3999,3499440000.0,0.0,1.0,37.6,41.28,30.74,12.81,0.15670214994954598,-0.7537778851163541
330,330,2018-04-26,2651.6499,2676.48,2647.1599,2666.9399,2666.9399,3665720000.0,0.0,1.0,34.78,38.7,30.21,14.07,-0.115698085587033,-0.698097887871803
331,331,2018-04-27,2675.47,2677.3501,2659.01,2669.9099,2669.9099,3219030000.0,0.0,1.0,33.84,38.7,33.39,14.91,-0.3569120723871911,-0.57775144700249
332,332,2018-04-30,2682.51,2682.8701,2648.04,2648.05,2648.05,3734530000.0,0.0,1.0,37.72,40.32,31.86000000000001,9.0,-0.537618453891056,-0.43754533685222496
333,333,2018-05-01,2642.96,2655.27,2625.4099,2654.8,2654.8,3559850000.0,0.0,1.0,41.86,29.82,41.040000000000006,13.68,0.22711160307935202,-0.634828965181646
334,334,2018-05-02,2654.24,2660.8701,2631.7,2635.6699,2635.6699,4010770000.0,0.0,1.0,46.0,29.82,41.58000000000001,14.04,-0.13682818607614902,-0.575753547415538
335,335,2018-05-03,2628.0801,2637.1399,2594.6201,2629.73,2629.73,3851470000.0,0.0,1.0,38.64,30.24,43.74,17.099999999999998,-0.44832735381919,-0.52724928780514
336,336,2018-05-04,2621.45,2670.9299,2615.3201,2663.4199,2663.4199,3327220000.0,0.0,1.0,40.94000000000001,28.56,44.28,15.48,-0.688015067875856,-0.11248114635195801
337,337,2018-05-07,2680.3401,2683.3501,2664.7,2672.6299,2672.6299,3237960000.0,0.0,1.0,41.85,29.11,38.16,14.22,-0.6391493306947621,-0.0639395094571807
338,338,2018-05-08,2670.26,2676.3401,2655.2,2671.9199,2671.9199,3717570000.0,0.0,1.0,42.75,29.52,37.1,18.0,-0.581360923865363,-0.251432539405044
339,339,2018-05-09,2678.1201,2701.27,2674.1399,2697.79,2697.79,3909500000.0,0.0,1.0,45.0,27.88,37.1,14.94,-0.706554192775464,0.23519464828574
340,340,2018-05-10,2705.02,2726.1101,2704.54,2723.0701,2723.0701,3333050000.0,0.0,1.0,36.45,29.52,39.22,14.76,-0.600449733071449,0.0450042755834119
341,341,2018-05-11,2722.7,2732.8601,2717.45,2727.72,2727.72,2862700000.0,0.0,1.0,31.95,27.88,42.93,14.22,-0.406462834152503,-0.10663651274150901
342,342,2018-05-14,2738.47,2742.1001,2725.47,2730.1299,2730.1299,2972660000.0,0.0,1.0,34.800000000000004,33.58,40.15000000000001,14.28,-0.22977022395423002,-0.285863935608104
343,343,2018-05-15,2718.5901,2718.5901,2701.9099,2711.45,2711.45,3290680000.0,0.0,1.0,28.4,35.42,39.6,14.11,-0.0605746872763887,-0.37573149251893895
344,344,2018-05-16,2712.6201,2727.76,2712.1699,2722.46,2722.46,3202670000.0,0.0,1.0,31.6,35.88,37.40000000000001,12.750000000000002,-0.361028886436639,-0.442948138236072
345,345,2018-05-17,2719.71,2731.96,2711.3601,2720.1299,2720.1299,3475400000.0,0.0,1.0,31.20000000000001,32.660000000000004,40.7,13.43,-0.285762312973497,-0.615372372543741
346,346,2018-05-18,2717.3501,2719.5,2709.1799,2712.97,2712.97,3368690000.0,0.0,1.0,30.8,33.120000000000005,42.90000000000001,14.11,-0.30514356348210697,-0.645340454233021
347,347,2018-05-21,2735.3899,2739.1899,2725.7,2733.01,2733.01,3019890000.0,0.0,1.0,31.59,36.19,38.76,10.4,-0.45964247777123707,-0.590672955258697
348,348,2018-05-22,2738.3401,2742.24,2721.8799,2724.4399,2724.4399,3366310000.0,0.0,1.0,32.76,47.0,34.17,11.04,-0.40034983979797206,-0.7270711976313271
349,349,2018-05-23,2713.98,2733.3301,2709.54,2733.29,2733.29,3326290000.0,0.0,1.0,29.25,42.3,35.19,11.36,-0.24534239188729398,-0.774023373842523
350,350,2018-05-24,2730.9399,2731.97,2707.3799,2727.76,2727.76,3256030000.0,0.0,1.0,31.20000000000001,34.309999999999995,36.72,14.4,-0.259014208665215,-0.7903174517094169
351,351,2018-05-25,2723.6001,2727.3601,2714.99,2721.3301,2721.3301,2995260000.0,0.0,1.0,24.96,32.9,39.27,12.0,-0.09400430132352301,-0.6306739788203499
352,352,2018-05-29,2705.1101,2710.6699,2676.8101,2689.8601,2689.8601,3736890000.0,0.0,1.0,35.2,34.2,35.64,13.32,-0.11758290521105699,-0.697316231217902
353,353,2018-05-30,2702.4299,2729.3401,2702.4299,2724.01,2724.01,3561050000.0,0.0,1.0,36.0,32.85,40.5,17.099999999999998,-0.415789016474576,-0.660181309014114
354,354,2018-05-31,2720.98,2722.5,2700.6799,2705.27,2705.27,4235370000.0,0.0,1.0,30.8,32.85,39.96,17.46,-0.19246459751470302,-0.0749997939307893
355,355,2018-06-01,2718.7,2736.9299,2718.7,2734.6201,2734.6201,3684130000.0,0.0,1.0,36.4,38.25,45.36,8.64,-0.46201937818255107,0.24274094741487898
356,356,2018-06-04,2741.6699,2749.1599,2740.54,2746.8701,2746.8701,3376510000.0,0.0,1.0,40.0,37.4,39.52,7.79,-0.43130474674048797,-0.46782322330082393
357,357,2018-06-05,2748.46,2752.6101,2739.51,2748.8,2748.8,3517790000.0,0.0,1.0,36.8,35.64,37.44,9.12,-0.613595609549886,-0.669207421387423
358,358,2018-06-06,2753.25,2772.3899,2748.46,2772.3501,2772.3501,3651640000.0,0.0,1.0,35.2,37.84,39.0,8.93,-0.593881814636176,-0.731228826093489
359,359,2018-06-07,2774.8401,2779.8999,2760.1599,2770.3701,2770.3701,3711330000.0,0.0,1.0,40.0,36.08,40.04,8.55,-0.673884526365437,-0.7745053395413041
360,360,2018-06-08,2765.8401,2779.3899,2763.5901,2779.03,2779.03,3123210000.0,0.0,1.0,35.2,35.64,42.12000000000001,8.74,-0.686265404937201,-0.787081701062185
361,361,2018-06-11,2780.1799,2790.21,2780.1699,2782.0,2782.0,3232330000.0,0.0,1.0,30.1,45.39,40.56,17.55,-0.6916821122244909,-0.8020138123073609
362,362,2018-06-12,2785.6001,2789.8,2778.78,2786.8501,2786.8501,3401010000.0,0.0,1.0,29.05,46.41,40.04,27.0,0.23482154259043803,-0.38295603394081196
363,363,2018-06-13,2787.9399,2791.47,2774.6499,2775.6299,2775.6299,3779230000.0,0.0,1.0,32.2,48.45,41.6,15.39,0.6315714368874189,0.37041869668155797
364,364,2018-06-14,2783.21,2789.0601,2776.52,2782.49,2782.49,3526890000.0,0.0,1.0,28.0,50.49,39.0,15.93,0.461660827682094,0.26702590565623197
365,365,2018-06-15,2777.78,2782.8101,2761.73,2779.6599,2779.6599,5428790000.0,0.0,1.0,25.2,49.98,42.64,14.580000000000002,0.52973196806552,0.212590316424102
366,366,2018-06-18,2765.79,2774.99,2757.1201,2773.75,2773.75,3287150000.0,0.0,1.0,26.6,45.6,39.52,12.22,0.48202708853126897,0.0851332444196281
367,367,2018-06-19,2752.01,2765.05,2743.1899,2762.5901,2762.5901,3661470000.0,0.0,1.0,31.85,44.64,38.48,14.56,0.23727413804678302,-0.206259202445103
368,368,2018-06-20,2769.73,2774.8601,2763.9099,2767.3201,2767.3201,3327600000.0,0.0,1.0,34.3,44.64,37.96,20.54,0.389656673108937,-0.198331429590429
369,369,2018-06-21,2769.28,2769.28,2744.3899,2749.76,2749.76,3300060000.0,0.0,1.0,28.7,42.24,40.04,21.32,0.649538060081696,0.347288365895416
370,370,2018-06-22,2760.79,2764.1699,2752.6799,2754.8799,2754.8799,5450550000.0,0.0,1.0,28.35,41.28,42.12000000000001,20.8,0.5757989586952579,0.5500603645262161
371,371,2018-06-25,2742.9399,2742.9399,2698.6699,2717.0701,2717.0701,3655080000.0,0.0,1.0,24.0,39.6,41.34,9.6,0.571742645031973,0.628538632234235
372,372,2018-06-26,2722.1201,2732.9099,2715.6001,2723.0601,2723.0601,3555090000.0,0.0,1.0,28.48,38.7,39.75,10.6,0.370574435116835,0.0288493211339506
373,373,2018-06-27,2728.45,2746.0901,2699.3799,2699.6299,2699.6299,3776090000.0,0.0,1.0,24.0,39.6,40.81,10.2,0.173438181848644,-0.30118770895681896
374,374,2018-06-28,2698.6899,2724.3401,2691.99,2716.3101,2716.3101,3428140000.0,0.0,1.0,27.2,40.05,40.81,9.6,0.38263557802104897,-0.4927906856237079
375,375,2018-06-29,2727.1299,2743.26,2718.03,2718.3701,2718.3701,3565620000.0,0.0,1.0,23.68,39.6,43.46,9.0,0.287663442494083,-0.6354694716725889
376,376,2018-07-02,2704.95,2727.26,2698.95,2726.71,2726.71,3073650000.0,0.0,1.0,21.06,42.14,39.96,6.3,0.247805431759322,-0.707812985972289
377,377,2018-07-03,2733.27,2736.5801,2711.1599,2713.22,2713.22,1911470000.0,0.0,1.0,20.02,41.65,41.58000000000001,6.48,0.0105625745593512,-0.769120379225431
378,378,2018-07-05,2724.1899,2737.8301,2716.02,2736.6101,2736.6101,2953420000.0,0.0,1.0,22.1,43.61,42.12000000000001,7.92,0.278167090273732,-0.799236119298693
379,379,2018-07-06,2737.6799,2764.4099,2733.52,2759.8201,2759.8201,2554780000.0,0.0,1.0,20.02,41.65,45.36,7.7399999999999975,-0.131178941698567,-0.797968525752403
380,380,2018-07-09,2775.6201,2784.6499,2770.73,2784.1699,2784.1699,3050040000.0,0.0,1.0,22.96,39.1,39.75,8.19,-0.5776272305611629,-0.8067531726027758
381,381,2018-07-10,2788.5601,2795.5801,2786.24,2793.8401,2793.8401,3063850000.0,0.0,1.0,23.520000000000003,38.64,38.16,9.66,-0.670855281602871,-0.806000646870085
382,382,2018-07-11,2779.8201,2785.9099,2770.77,2774.02,2774.02,2964740000.0,0.0,1.0,21.000000000000004,41.4,38.69000000000001,8.61,-0.630464630398656,-0.780570341981403
383,383,2018-07-12,2783.1399,2799.22,2781.53,2798.29,2798.29,2821690000.0,0.0,1.0,22.4,39.1,39.75,9.66,-0.621747102108795,-0.7761811240782199
384,384,2018-07-13,2796.9299,2804.53,2791.6899,2801.3101,2801.3101,2614000000.0,0.0,1.0,25.480000000000004,39.1,42.93,13.86,-0.6077757053239771,-0.7629473962527429
385,385,2018-07-16,2797.3601,2801.1899,2793.3899,2798.4299,2798.4299,2812230000.0,0.0,1.0,23.2,40.5,40.81,21.6,-0.0404021326446226,-0.573924579778679
386,386,2018-07-17,2789.3401,2814.1899,2789.24,2809.55,2809.55,3050730000.0,0.0,1.0,24.07,39.15,39.22,30.0,0.5556579324469662,0.17807746874353897
387,387,2018-07-18,2811.3501,2816.76,2805.8899,2815.6201,2815.6201,3089780000.0,0.0,1.0,25.23,38.25,39.22,21.0,0.697139964084709,0.605045100932564
388,388,2018-07-19,2809.3701,2812.05,2799.77,2804.49,2804.49,3266700000.0,0.0,1.0,22.62,38.7,39.22,17.4,0.561878971643054,0.594080072376913
389,389,2018-07-20,2804.55,2809.7,2800.01,2801.8301,2801.8301,3230210000.0,0.0,1.0,23.78,36.9,43.99,16.2,0.516944403386557,0.49737797880701795
390,390,2018-07-23,2799.1699,2808.6101,2795.1399,2806.98,2806.98,2907430000.0,0.0,1.0,25.52,43.0,43.45,11.5,0.526962948171102,0.378309410699082
391,391,2018-07-24,2820.6799,2829.99,2811.1201,2820.3999,2820.3999,3417530000.0,0.0,1.0,29.0,42.0,41.25,11.04,0.15413469179709302,-0.0698331232878956
392,392,2018-07-25,2817.73,2848.03,2817.73,2846.0701,2846.0701,3553010000.0,0.0,1.0,24.65,42.0,45.65000000000001,14.49,-0.19135572351874802,-0.36922407362732
