,Trump,Donald Trump,President of USA,open_spx,high_spx,low_spx,sp500_h,volume_spx,DateTime,youwilldie
0,,,,,,,,,,
1,1.0,0.0,0.0,0.0,0.7300000000000182,2.2400000000002365,2.0801000000001295,5.120100000000093,0 days 01:00:00.000000000,0.0
2,3.0,1.0,0.0,0.0,5.050000000000182,-0.8598999999999251,2.159899999999652,-4.449900000000071,0 days 01:00:00.000000000,0.0
3,2.0,1.0,0.0,0.0,-4.5300000000002,-3.150100000000293,0.37010000000009313,0.589799999999741,0 days 01:00:00.000000000,0.0
4,1.0,0.0,0.0,0.0,0.5797999999999774,0.10010000000011132,-1.0599999999999454,-1.9899000000000342,0 days 01:00:00.000000000,0.0
5,1.0,0.0,0.0,0.0,-1.959899999999834,1.7100000000000364,0.659900000000107,4.25,0 days 01:00:00.000000000,0.0
6,1.0,0.0,0.0,0.0,4.219900000000052,-0.4600000000000364,-0.5298000000002503,-5.290099999999711,0 days 01:00:00.000000000,0.0
7,-9.0,-2.0,0.0,0.0,-3.5898000000001957,6.800000000000182,0.5597999999999956,6.580099999999675,0 days 18:00:00.000000000,0.0
8,2.0,0.0,0.0,0.0,4.909900000000107,-2.120100000000093,1.6802000000002408,0.3000000000001819,0 days 01:00:00.000000000,0.0
9,3.0,1.0,0.0,0.0,5.0801000000001295,14.040099999999711,6.099899999999707,15.339899999999943,0 days 01:00:00.000000000,0.0
10,5.0,1.0,0.0,0.0,10.549799999999777,-1.2300000000000182,11.22990000000027,-1.6298999999999069,0 days 01:00:00.000000000,0.0
11,5.0,1.0,0.0,0.0,-1.609899999999925,-0.5399999999999636,-0.47990000000027067,0.5500000000001819,0 days 01:00:00.000000000,0.0
12,4.0,0.0,0.0,0.0,0.5100000000002183,7.870100000000093,1.9699000000000524,8.4699999999998,0 days 01:00:00.000000000,0.0
13,10.0,2.0,0.0,0.0,8.5,-0.23999999999978172,-5.219900000000052,-13.679900000000089,0 days 01:00:00.000000000,0.0
14,-37.0,-7.0,0.0,0.0,-0.5,5.699900000000071,13.5,17.490000000000236,0 days 18:00:00.000000000,0.0
15,0.0,0.0,0.0,0.0,4.300099999999929,1.3698999999996886,4.3100000000004,0.3698999999996886,0 days 01:00:00.000000000,0.0
16,1.0,0.0,0.0,0.0,0.3698999999996886,0.6702000000000226,-1.3701000000000931,-1.5100999999999658,0 days 01:00:00.000000000,0.0
17,1.0,0.0,0.0,0.0,-1.5200999999997293,-4.790099999999711,-4.720000000000255,0.19000000000005457,0 days 01:00:00.000000000,0.0
18,1.0,0.0,0.0,0.0,0.2199999999997999,2.669999999999618,4.820099999999911,2.730199999999968,0 days 01:00:00.000000000,0.0
19,0.0,1.0,0.0,0.0,2.7202000000002045,3.1301000000003114,1.25,-0.6500999999998385,0 days 01:00:00.000000000,0.0
20,1.0,0.0,0.0,0.0,-0.6401000000000749,-0.43020000000024083,0.3401000000003478,2.9899999999997817,0 days 01:00:00.000000000,0.0
21,-7.0,-2.0,0.0,0.0,10.730000000000018,7.840099999999893,4.679900000000089,5.239900000000034,0 days 18:00:00.000000000,0.0
22,0.0,0.0,0.0,0.0,-2.540100000000166,-1.340099999999893,1.7699999999999818,-3.0797999999999774,0 days 01:00:00.000000000,0.0
23,1.0,0.0,0.0,0.0,-3.0399999999999636,-4.439899999999852,-8.519999999999982,-3.9701999999997497,0 days 01:00:00.000000000,0.0
24,1.0,0.0,0.0,0.0,-3.9899999999997817,0.11009999999987485,4.0099999999997635,3.120100000000093,0 days 01:00:00.000000000,0.0
25,1.0,0.0,0.0,0.0,3.120100000000093,0.2600000000002183,-0.08010000000012951,-3.3601000000003296,0 days 01:00:00.000000000,0.0
26,1.0,1.0,0.0,0.0,-3.3601000000003296,-5.060100000000148,-5.869799999999941,-4.63989999999967,0 days 01:00:00.000000000,0.0
27,0.0,0.0,0.0,0.0,-4.8297999999999774,-4.949900000000071,-5.210000000000036,-2.3999000000003434,0 days 01:00:00.000000000,0.0
28,-7.0,-2.0,0.0,0.0,3.5597999999999956,8.179900000000089,7.569800000000214,9.220000000000255,2 days 18:00:00.000000000,0.0
29,1.0,0.0,0.0,0.0,3.4702000000002045,4.300000000000182,4.320099999999911,3.2899999999999636,0 days 01:00:00.000000000,0.0
30,0.0,0.0,0.0,0.0,3.2797999999997955,3.760099999999966,4.399899999999889,4.789800000000014,0 days 01:00:00.000000000,0.0
31,1.0,0.0,0.0,0.0,4.7800000000002,-0.10010000000011132,3.900100000000293,-1.049800000000232,0 days 01:00:00.000000000,0.0
32,1.0,1.0,0.0,0.0,-1.069800000000214,-0.15999999999985448,-1.0399999999999636,1.9299000000000888,0 days 01:00:00.000000000,0.0
33,1.0,0.0,0.0,0.0,1.939900000000307,0.9299999999998363,2.2399999999997817,-1.209899999999834,0 days 01:00:00.000000000,0.0
34,0.0,0.0,0.0,0.0,-1.189900000000307,3.620100000000093,-0.11009999999987485,5.469900000000052,0 days 01:00:00.000000000,0.0
35,-4.0,-1.0,0.0,0.0,2.75,-2.620100000000093,-3.2200000000002547,-4.75,0 days 18:00:00.000000000,0.0
36,1.0,0.0,0.0,0.0,-1.9202000000000226,1.0199999999999818,2.3301000000001295,2.8698999999996886,0 days 01:00:00.000000000,0.0
37,1.0,0.0,0.0,0.0,2.7800999999999476,3.2899999999999636,3.9198999999998705,3.3000999999999294,0 days 01:00:00.000000000,0.0
38,1.0,1.0,0.0,0.0,3.25,3.8301000000001295,4.030099999999948,3.900100000000293,0 days 01:00:00.000000000,0.0
39,1.0,0.0,0.0,0.0,3.920100000000275,0.6298999999999069,-12.010099999999966,-7.950200000000223,0 days 01:00:00.000000000,0.0
40,1.0,0.0,0.0,0.0,-7.960199999999986,-5.389900000000125,2.3101000000001477,-5.109799999999723,0 days 01:00:00.000000000,0.0
41,0.0,0.0,0.0,0.0,-5.099799999999959,-4.310099999999693,-1.3998999999998887,2.819799999999759,0 days 01:00:00.000000000,0.0
42,12.0,3.0,0.0,0.0,1.6898999999998523,11.579899999999725,3.6498999999998887,10.070099999999911,0 days 18:00:00.000000000,0.0
43,2.0,0.0,0.0,0.0,11.269999999999982,1.7800000000002,10.149899999999889,1.7600000000002183,0 days 01:00:00.000000000,0.0
44,5.0,1.0,0.0,0.0,1.7100000000000364,0.75,1.6201000000000931,0.02999999999974534,0 days 01:00:00.000000000,0.0
45,5.0,1.0,0.0,0.0,0.01999999999998181,-2.3699000000001433,-5.269999999999982,-4.899899999999889,0 days 01:00:00.000000000,0.0
46,5.0,1.0,0.0,0.0,-4.909900000000107,-1.5399999999999636,-2.4198999999998705,4.799800000000232,0 days 01:00:00.000000000,0.0
47,1.0,0.0,0.0,0.0,4.789800000000014,0.03000000000020009,-3.2100000000000364,-9.990000000000236,0 days 01:00:00.000000000,0.0
48,8.0,2.0,0.0,0.0,-9.949999999999818,-5.100100000000111,-1.9302000000002408,4.570099999999911,0 days 01:00:00.000000000,0.0
49,-25.0,-5.0,0.0,0.0,18.29009999999971,18.65020000000004,22.280099999999948,17.230000000000018,0 days 18:00:00.000000000,0.0
50,1.0,0.0,0.0,0.0,3.480000000000018,-0.1301000000003114,-0.14989999999988868,-1.449999999999818,0 days 01:00:00.000000000,0.0
51,6.0,1.0,0.0,0.0,-1.4600000000000364,-0.4600000000000364,1.2099000000002889,0.8301000000001295,0 days 01:00:00.000000000,0.0
52,6.0,2.0,0.0,0.0,0.8000000000001819,0.6799000000000888,1.699999999999818,1.3998999999998887,0 days 01:00:00.000000000,0.0
53,5.0,1.0,0.0,0.0,1.4299999999998363,1.0700999999999112,0.8200000000001637,1.8800999999998567,0 days 01:00:00.000000000,0.0
54,2.0,0.0,0.0,0.0,1.890100000000075,0.9900000000002365,0.7199999999997999,0.8999000000003434,0 days 01:00:00.000000000,0.0
55,5.0,1.0,0.0,0.0,0.8999000000003434,6.570000000000164,2.699999999999818,6.699999999999818,0 days 01:00:00.000000000,0.0
56,-23.0,-4.0,0.0,0.0,14.0,9.38989999999967,10.620100000000093,9.579999999999927,0 days 18:00:00.000000000,0.0
57,2.0,0.0,0.0,0.0,2.3000999999999294,-0.01999999999998181,-1.7300000000000182,-5.189899999999852,0 days 01:00:00.000000000,0.0
58,5.0,1.0,0.0,0.0,-5.220000000000255,-0.12989999999990687,2.159900000000107,4.849899999999707,0 days 01:00:00.000000000,0.0
59,6.0,1.0,0.0,0.0,4.899899999999889,-0.25,2.129899999999907,-1.5998999999997068,0 days 01:00:00.000000000,0.0
60,5.0,1.0,0.0,0.0,-1.6498999999998887,-0.2098999999998341,0.3601000000003296,-0.15010000000029322,0 days 01:00:00.000000000,0.0
61,2.0,1.0,0.0,0.0,-0.13009999999985666,-0.09010000000034779,-2.2700000000004366,0.07000000000016371,0 days 01:00:00.000000000,0.0
62,4.0,0.0,0.0,0.0,0.07000000000016371,4.139900000000125,2.6301000000003114,4.879899999999907,0 days 01:00:00.000000000,0.0
63,-26.0,-5.0,0.0,0.0,-4.340100000000348,-6.339899999999943,-6.019999999999982,-7.649899999999889,3 days 18:00:00.000000000,0.0
64,5.0,1.0,0.0,0.0,1.6202000000002954,2.520100000000184,1.75,3.8301000000001295,0 days 01:00:00.000000000,0.0
65,8.0,2.0,0.0,0.0,3.799999999999727,2.979899999999816,5.7599999999997635,2.8898999999996704,0 days 01:00:00.000000000,0.0
66,2.0,0.0,0.0,0.0,2.859899999999925,0.75,-2.8300999999996748,-4.63989999999967,0 days 01:00:00.000000000,0.0
67,5.0,1.0,0.0,0.0,-4.63989999999967,-5.959899999999834,-5.919900000000325,-3.370100000000093,0 days 01:00:00.000000000,0.0
68,3.0,0.0,0.0,0.0,-3.340100000000348,1.839799999999741,1.4199000000003252,3.7799999999997453,0 days 01:00:00.000000000,0.0
69,3.0,1.0,0.0,0.0,3.7100000000000364,-0.2699999999999818,0.3698999999996886,-3.769999999999982,0 days 01:00:00.000000000,0.0
70,-25.0,-5.0,0.0,0.0,6.070000000000164,10.720200000000204,10.200200000000223,15.209900000000289,0 days 18:00:00.000000000,0.0
71,1.0,0.0,0.0,0.0,5.429999999999836,1.6498999999998887,-1.7300000000000182,-7.209900000000289,0 days 01:00:00.000000000,0.0
72,7.0,2.0,0.0,0.0,-7.300099999999929,-7.189899999999852,-2.1301000000003114,-2.5800999999996748,0 days 01:00:00.000000000,0.0
73,5.0,0.0,0.0,0.0,-2.5099999999997635,0.9800000000000182,0.7800000000002001,5.580099999999675,0 days 01:00:00.000000000,0.0
74,3.0,1.0,0.0,0.0,5.590099999999893,0.6197999999999411,2.8699000000001433,-2.109899999999925,0 days 01:00:00.000000000,0.0
75,1.0,0.0,0.0,0.0,-2.1498999999998887,-2.889900000000125,-8.349900000000162,-7.4000999999998385,0 days 01:00:00.000000000,0.0
76,2.0,1.0,0.0,0.0,-7.370100000000093,-3.5700000000001637,1.3200999999999112,0.16010000000005675,0 days 01:00:00.000000000,0.0
77,-22.0,-5.0,0.0,0.0,-5.940000000000055,-9.709999999999582,-19.440200000000004,-8.740200000000186,0 days 18:00:00.000000000,0.0
78,1.0,1.0,0.0,0.0,-2.659900000000107,0.01999999999998181,2.2002000000002226,-8.549799999999777,0 days 01:00:00.000000000,0.0
79,6.0,0.0,0.0,0.0,-8.529999999999745,-2.0400000000004184,0.3998999999998887,9.159899999999652,0 days 01:00:00.000000000,0.0
80,4.0,1.0,0.0,0.0,9.129899999999907,3.3999000000003434,5.7199999999998,0.37010000000009313,0 days 01:00:00.000000000,0.0
81,4.0,1.0,0.0,0.0,0.39010000000007494,6.529999999999745,3.590100000000348,8.429900000000089,0 days 01:00:00.000000000,0.0
82,2.0,1.0,0.0,0.0,8.44990000000007,2.1001000000001113,7.969900000000052,2.6498999999998887,0 days 01:00:00.000000000,0.0
83,2.0,0.0,0.0,0.0,2.6398999999996704,0.8598999999999251,1.1198999999996886,0.9400000000000546,0 days 01:00:00.000000000,0.0
84,-20.0,-4.0,0.0,0.0,7.910200000000259,6.289999999999964,-5.109799999999723,-8.31979999999976,0 days 18:00:00.000000000,0.0
85,1.0,0.0,0.0,0.0,-15.33010000000013,-10.049799999999777,-6.030099999999948,-3.510099999999966,0 days 01:00:00.000000000,0.0
86,5.0,1.0,0.0,0.0,-3.1001000000001113,-7.7800000000002,-16.29000000000042,-15.44990000000007,0 days 01:00:00.000000000,0.0
87,6.0,1.0,0.0,0.0,-15.789999999999964,-8.930199999999786,1.2800000000002,-2.0700999999999112,0 days 01:00:00.000000000,0.0
88,3.0,1.0,0.0,0.0,-2.1198999999996886,-9.609899999999925,-15.239999999999782,-13.8100000000004,0 days 01:00:00.000000000,0.0
89,3.0,0.0,0.0,0.0,-13.730000000000018,3.349899999999707,1.4899999999997817,14.350100000000111,0 days 01:00:00.000000000,0.0
90,2.0,1.0,0.0,0.0,14.1899999999996,-2.849899999999707,3.5500999999999294,-1.8600999999998749,0 days 01:00:00.000000000,0.0
91,-20.0,-4.0,0.0,0.0,-60.45999999999958,-43.38010000000031,-50.27009999999973,-42.540100000000166,2 days 18:00:00.000000000,0.0
92,1.0,1.0,0.0,0.0,16.179899999999634,-0.5099999999997635,4.679999999999836,-7.0,0 days 01:00:00.000000000,0.0
93,5.0,0.0,0.0,0.0,-7.039999999999964,4.140100000000075,2.1498999999998887,9.40020000000004,0 days 01:00:00.000000000,0.0
94,5.0,1.0,0.0,0.0,9.410200000000259,1.3000999999999294,9.309999999999945,1.2600000000002183,0 days 01:00:00.000000000,0.0
95,4.0,1.0,0.0,0.0,1.2699999999999818,-0.4800000000000182,-2.1898999999998523,0.01999999999998181,0 days 01:00:00.000000000,0.0
96,3.0,1.0,0.0,0.0,0.03999999999996362,-0.9402000000000044,-3.889900000000125,-6.190200000000004,0 days 01:00:00.000000000,0.0
97,3.0,0.0,0.0,0.0,-6.210199999999986,-7.019999999999982,-3.870100000000093,-6.980000000000018,0 days 01:00:00.000000000,0.0
98,-21.0,-4.0,0.0,0.0,9.420200000000023,22.840099999999893,10.730000000000018,28.15020000000004,0 days 18:00:00.000000000,0.0
99,2.0,0.0,0.0,0.0,11.56979999999976,5.230000000000018,17.240000000000236,6.269999999999982,0 days 01:00:00.000000000,0.0
100,4.0,1.0,0.0,0.0,6.460199999999986,4.090099999999893,5.2599999999997635,3.7599999999997635,0 days 01:00:00.000000000,0.0
101,6.0,1.0,0.0,0.0,3.730000000000018,-0.6100999999998749,-0.8000999999999294,-5.289999999999964,0 days 01:00:00.000000000,0.0
102,5.0,1.0,0.0,0.0,-5.2599999999997635,1.1100999999998749,-0.7300000000000182,4.8598000000001775,0 days 01:00:00.000000000,0.0
103,3.0,1.0,0.0,0.0,4.839799999999741,2.709900000000289,5.520100000000184,3.0801000000001295,0 days 01:00:00.000000000,0.0
104,2.0,0.0,0.0,0.0,3.1001000000001113,-1.330000000000382,-3.8499000000001615,-8.159900000000107,0 days 01:00:00.000000000,0.0
105,-27.0,-5.0,0.0,0.0,6.429999999999836,7.8100000000004,-3.950199999999768,4.13989999999967,0 days 18:00:00.000000000,0.0
106,1.0,0.0,0.0,0.0,-10.5,-4.0600000000004,6.9699999999998,7.590100000000348,0 days 01:00:00.000000000,0.0
107,5.0,1.0,0.0,0.0,7.5300000000002,0.01999999999998181,5.120100000000093,-0.2300000000000182,0 days 01:00:00.000000000,0.0
108,3.0,0.0,0.0,0.0,-0.13990000000012515,1.1699000000003252,0.3998999999998887,1.7699999999999818,0 days 01:00:00.000000000,0.0
109,3.0,1.0,0.0,0.0,1.7600000000002183,4.080099999999675,1.7699999999999818,0.14989999999988868,0 days 01:00:00.000000000,0.0
110,1.0,0.0,0.0,0.0,0.19990000000007058,-3.3000999999999294,-10.939899999999852,-7.2800000000002,0 days 01:00:00.000000000,0.0
111,2.0,0.0,0.0,0.0,-7.300000000000182,-6.539999999999964,-2.0601000000001477,-8.63989999999967,0 days 01:00:00.000000000,0.0
112,-16.0,-2.0,0.0,0.0,-25.800000000000182,-17.940000000000055,-22.459899999999834,-14.060100000000148,0 days 18:00:00.000000000,0.0
113,1.0,0.0,0.0,0.0,3.120100000000093,-6.099799999999959,-7.820099999999911,-2.8099999999999454,0 days 01:00:00.000000000,0.0
114,4.0,0.0,0.0,0.0,-2.949999999999818,4.349799999999959,10.0,-3.7800000000002,0 days 01:00:00.000000000,0.0
115,3.0,1.0,0.0,0.0,-3.670100000000275,-9.729899999999816,-6.970000000000255,-1.6899999999995998,0 days 01:00:00.000000000,0.0
116,3.0,1.0,0.0,0.0,-1.669999999999618,5.679900000000089,4.050099999999929,7.179899999999634,0 days 01:00:00.000000000,0.0
117,2.0,0.0,0.0,0.0,7.169999999999618,13.779999999999745,4.939900000000307,12.880200000000059,0 days 01:00:00.000000000,0.0
118,1.0,0.0,0.0,0.0,12.880100000000311,12.240000000000236,15.80009999999993,12.329799999999977,0 days 01:00:00.000000000,0.0
119,-14.0,-2.0,0.0,0.0,6.88989999999967,-3.5797999999999774,-17.230000000000018,-30.14989999999989,0 days 18:00:00.000000000,0.0
120,1.0,0.0,0.0,0.0,-24.82009999999991,-26.640200000000277,-18.2199999999998,-14.899899999999889,0 days 01:00:00.000000000,0.0
121,4.0,0.0,0.0,0.0,-16.789800000000014,-8.34979999999996,-1.7900000000004184,2.5099999999997635,0 days 01:00:00.000000000,0.0
122,4.0,1.0,0.0,0.0,4.519800000000032,-6.210199999999986,-5.4399999999996,-10.549999999999727,0 days 01:00:00.000000000,0.0
123,4.0,1.0,0.0,0.0,-10.589899999999943,-4.960000000000036,-4.189900000000307,-0.09010000000034779,0 days 01:00:00.000000000,0.0
124,3.0,0.0,0.0,0.0,-0.0500000000001819,2.290100000000166,-1.8600999999998749,-8.489999999999782,0 days 01:00:00.000000000,0.0
125,2.0,1.0,0.0,0.0,-8.519999999999982,-10.030099999999948,-7.139900000000125,3.0399999999999636,0 days 01:00:00.000000000,0.0
126,-24.0,-5.0,0.0,0.0,21.740000000000236,39.87010000000009,27.289800000000014,43.08010000000013,2 days 18:00:00.000000000,0.0
127,1.0,1.0,0.0,0.0,24.41989999999987,0.1398999999996704,11.789999999999964,-14.170200000000023,0 days 01:00:00.000000000,0.0
128,3.0,0.0,0.0,0.0,-14.179900000000089,-13.779999999999745,-9.619899999999689,-1.3097999999999956,0 days 01:00:00.000000000,0.0
129,3.0,1.0,0.0,0.0,-1.3398999999999432,1.340099999999893,3.349899999999707,-3.6301000000003114,0 days 01:00:00.000000000,0.0
130,1.0,0.0,0.0,0.0,-3.560099999999693,-2.25,-0.2898000000000138,0.6999000000000706,0 days 01:00:00.000000000,0.0
131,1.0,0.0,0.0,0.0,0.6599999999998545,2.5801000000001295,-0.4501999999997679,6.640200000000277,0 days 01:00:00.000000000,0.0
132,0.0,0.0,0.0,0.0,6.6698999999998705,0.37989999999990687,-0.8899000000001251,-7.600100000000111,0 days 01:00:00.000000000,0.0
133,-11.0,-2.0,0.0,0.0,24.230199999999968,41.12010000000009,34.59009999999989,49.10010000000011,0 days 18:00:00.000000000,0.0
134,1.0,0.0,0.0,0.0,17.220000000000255,4.4198999999998705,15.149900000000343,2.9699000000000524,0 days 01:00:00.000000000,0.0
135,3.0,1.0,0.0,0.0,2.959899999999834,3.3998999999998887,4.869899999999689,4.300099999999929,0 days 01:00:00.000000000,0.0
136,1.0,0.0,0.0,0.0,4.280099999999948,-0.1898999999998523,-2.3698999999996886,-5.050099999999929,0 days 01:00:00.000000000,0.0
137,2.0,0.0,0.0,0.0,-5.020099999999729,0.3400000000001455,1.699999999999818,2.8898999999996704,0 days 01:00:00.000000000,0.0
138,0.0,0.0,0.0,0.0,2.899999999999636,1.1198999999996886,1.3800999999998567,1.790100000000166,0 days 01:00:00.000000000,0.0
139,0.0,0.0,0.0,0.0,1.7899999999999636,-1.5797999999999774,-5.4202000000000226,-6.639900000000125,0 days 01:00:00.000000000,0.0
140,-3.0,0.0,0.0,0.0,20.169900000000325,25.159900000000107,19.620100000000093,20.069800000000214,0 days 18:00:00.000000000,0.0
141,2.0,0.0,0.0,0.0,-6.769999999999982,-5.639900000000125,-1.7899999999999636,6.4699999999998,0 days 01:00:00.000000000,0.0
142,4.0,1.0,0.0,0.0,6.539999999999964,4.589899999999943,4.699999999999818,2.390100000000075,0 days 01:00:00.000000000,0.0
143,3.0,0.0,0.0,0.0,2.3301000000001295,-0.579899999999725,4.75,-1.4299000000000888,0 days 01:00:00.000000000,0.0
144,2.0,1.0,0.0,0.0,-1.4299000000000888,0.8698999999996886,1.580000000000382,3.659900000000107,0 days 01:00:00.000000000,0.0
145,1.0,0.0,0.0,0.0,3.6198999999996886,7.840100000000348,3.560099999999693,5.7199999999998,0 days 01:00:00.000000000,0.0
146,0.0,0.0,0.0,0.0,5.760000000000218,-2.1902000000000044,0.4800000000000182,-0.060099999999692955,0 days 01:00:00.000000000,0.0
147,-12.0,-2.0,0.0,0.0,9.959899999999834,10.810099999999693,5.569800000000214,3.8300999999996748,0 days 18:00:00.000000000,0.0
148,1.0,0.0,0.0,0.0,-6.38989999999967,0.4499000000000706,3.0,6.899900000000343,0 days 01:00:00.000000000,0.0
149,2.0,1.0,0.0,0.0,7.149899999999889,0.24000000000023647,3.3300999999996748,1.2399999999997817,0 days 01:00:00.000000000,0.0
150,3.0,0.0,0.0,0.0,1.2100000000000364,1.0700999999999112,2.8601000000003296,-3.2997999999997774,0 days 01:00:00.000000000,0.0
151,2.0,0.0,0.0,0.0,-3.319800000000214,-0.7100000000000364,-1.9800000000000182,2.459899999999834,0 days 01:00:00.000000000,0.0
152,1.0,1.0,0.0,0.0,2.459900000000289,-0.0601000000001477,-0.4001000000002932,-3.8200000000001637,0 days 01:00:00.000000000,0.0
153,0.0,-1.0,0.0,0.0,-3.8200000000001637,-0.07979999999997744,1.0,3.340100000000348,0 days 01:00:00.000000000,0.0
154,-12.0,-2.0,0.0,0.0,-7.280099999999948,-11.549999999999727,-16.629899999999907,-10.220000000000255,0 days 18:00:00.000000000,0.0
155,0.0,0.0,0.0,0.0,0.4101999999998043,4.1698999999998705,6.5,3.819800000000214,0 days 01:00:00.000000000,0.0
156,2.0,1.0,0.0,0.0,3.8097999999999956,1.6898999999998523,3.0597999999999956,0.9800000000000182,0 days 01:00:00.000000000,0.0
157,2.0,0.0,0.0,0.0,1.0,-1.25,-0.17990000000008877,-3.269800000000032,0 days 01:00:00.000000000,0.0
158,1.0,0.0,0.0,0.0,-3.2399999999997817,-2.769999999999982,-12.829899999999725,-11.460199999999986,0 days 01:00:00.000000000,0.0
159,1.0,0.0,0.0,0.0,-11.459900000000289,-6.569799999999759,3.329899999999725,2.700199999999768,0 days 01:00:00.000000000,0.0
160,1.0,0.0,0.0,0.0,2.6601000000000568,0.9800000000000182,-0.9499999999998181,-0.4601999999999862,0 days 01:00:00.000000000,0.0
161,2.0,1.0,0.0,0.0,39.92990000000009,42.809999999999945,39.039999999999964,35.92020000000002,10 days 18:00:00.000000000,0.0
162,2.0,1.0,0.0,0.0,-4.309999999999945,-7.890100000000075,-6.4198999999998705,-5.570099999999911,0 days 01:00:00.000000000,0.0
163,5.0,1.0,0.0,0.0,-5.649899999999889,-5.010000000000218,-1.5100000000002183,3.2199999999998,0 days 01:00:00.000000000,0.0
164,4.0,1.0,0.0,0.0,3.1698999999998705,6.679900000000089,5.639900000000125,5.919900000000325,0 days 01:00:00.000000000,0.0
165,4.0,0.0,0.0,0.0,5.889900000000125,4.210199999999986,2.050000000000182,5.039999999999964,0 days 01:00:00.000000000,0.0
166,4.0,1.0,0.0,0.0,5.060099999999693,2.3999000000003434,7.109899999999925,-0.0500000000001819,0 days 01:00:00.000000000,0.0
167,2.0,1.0,0.0,0.0,-0.07009999999991123,-2.8801000000003114,-2.6498999999998887,-2.079899999999725,0 days 01:00:00.000000000,0.0
168,-18.0,-4.0,0.0,0.0,8.260000000000218,14.960199999999986,11.369899999999689,14.119899999999689,0 days 18:00:00.000000000,0.0
169,1.0,0.0,0.0,0.0,3.7399999999997817,4.069800000000214,5.0,6.61010000000033,0 days 01:00:00.000000000,0.0
170,6.0,1.0,0.0,0.0,6.660100000000057,0.4101999999998043,4.510000000000218,-0.6501000000002932,0 days 01:00:00.000000000,0.0
171,6.0,1.0,0.0,0.0,-0.6601000000000568,0.6298999999999069,1.200199999999768,0.45020000000022264,0 days 01:00:00.000000000,0.0
