,date,open_tsla,high_tsla,low_tsla,tsla_price,tsla_adj,volume_tsla,divid,split coef,tesla,musk,elon,dynamic_corr,tesla_gen_trend
442,2019-10-07,229.8,238.56,228.55,237.72,237.72,8086957.0,0.0,1.0,14.4,1.3,1.68,-0.4253080488814821,16.080000000000002
443,2019-10-08,235.87,243.94,234.5,240.05,240.05,8702338.0,0.0,1.0,14.88,1.25,1.92,-0.125208879361373,16.8
444,2019-10-09,241.32,247.295,240.65,244.53,244.53,6935033.0,0.0,1.0,15.12,1.3,1.68,0.0440812773435673,16.8
445,2019-10-10,245.28,249.28,241.58,244.74,244.74,6313417.0,0.0,1.0,15.36,1.15,1.7999999999999998,0.182443440030732,17.16
446,2019-10-11,247.15,251.08,246.81,247.89,247.89,8488159.0,0.0,1.0,14.88,1.15,1.68,0.297794839989086,16.560000000000002
447,2019-10-14,247.9,258.55,247.13,256.96,256.96,10226863.0,0.0,1.0,16.32,8.0,9.0,0.39715432510016097,25.32
448,2019-10-15,257.7,260.0,254.12,257.89,257.89,6479456.0,0.0,1.0,14.88,3.6,4.32,-0.0638488583290221,19.200000000000006
449,2019-10-16,257.39,262.1,256.92,259.75,259.75,6704303.0,0.0,1.0,14.88,2.56,2.88,-0.0749191643814102,17.76
450,2019-10-17,262.5,264.78,260.17,261.97,261.97,4779043.0,0.0,1.0,15.6,2.24,3.06,-0.0127881597484077,18.66
451,2019-10-18,260.7,262.8,255.1,256.95,256.95,5720888.0,0.0,1.0,14.88,2.16,2.07,0.0263069546528081,16.95
452,2019-10-21,258.33,259.5,250.18,253.5,253.5,5020339.0,0.0,1.0,17.689999999999994,1.05,1.25,0.158641168107587,18.939999999999994
453,2019-10-22,254.32,258.33,250.85,255.58,255.58,4625095.0,0.0,1.0,17.689999999999994,1.35,1.4500000000000002,0.22083819433090304,19.139999999999993
454,2019-10-23,254.5,256.14,251.35,254.68,254.68,11216182.0,0.0,1.0,23.2,1.25,1.3,0.25933293588046397,24.5
455,2019-10-24,298.37,304.93,289.2,299.68,299.68,29819231.0,0.0,1.0,29.0,1.35,1.5,0.000408111204561917,30.5
456,2019-10-25,297.72,330.0,296.11,328.13,328.13,30006091.0,0.0,1.0,24.36,1.15,1.4,-0.071929327009142,25.76
457,2019-10-28,327.54,340.84,322.6,327.71,327.71,18737839.0,0.0,1.0,19.76,1.89,2.48,0.0623705402338844,22.24
458,2019-10-29,319.99,324.3,314.75,316.22,316.22,12684267.0,0.0,1.0,17.68,2.24,2.72,0.113612412790301,20.4
459,2019-10-30,313.0,318.79,309.97,315.01,315.01,9641810.0,0.0,1.0,16.64,4.69,5.44,0.11229187666383099,22.08
460,2019-10-31,313.1,319.0,313.0,314.92,314.92,5066956.0,0.0,1.0,14.56,3.2900000000000005,3.76,0.16779870409286998,18.32
461,2019-11-01,316.32,316.48,309.8,313.31,313.31,6383929.0,0.0,1.0,1.56,1.2600000000000002,2.0,0.14038990666128198,3.56
462,2019-11-04,314.8,321.94,309.26,317.47,317.47,8787040.0,0.0,1.0,1.68,0.8500000000000001,1.38,-0.007792676890376641,3.06
463,2019-11-05,319.62,323.51,316.118,317.22,317.22,6943417.0,0.0,1.0,1.44,0.8,1.2,-0.136824968775652,2.64
464,2019-11-06,318.0,326.72,314.5,326.58,326.58,7940932.0,0.0,1.0,1.68,1.0,1.26,-0.222627036976448,2.94
465,2019-11-07,329.14,341.5,328.02,335.54,335.54,14467348.0,0.0,1.0,1.68,0.7000000000000001,1.2,-0.38866883858829,2.88
466,2019-11-08,334.5,337.46,332.5,337.14,337.14,6074221.0,0.0,1.0,1.68,0.75,1.3199999999999998,-0.5054144379088971,3.0
467,2019-11-11,343.95,349.19,342.0,345.09,345.09,9993689.0,0.0,1.0,1.75,0.75,1.33,-0.576731297767725,3.08
468,2019-11-12,346.9,350.37,344.04,349.93,349.93,7359383.0,0.0,1.0,1.75,0.8,1.54,-0.645355788965136,3.29
469,2019-11-13,355.0,356.33,345.18,346.11,346.11,8467863.0,0.0,1.0,1.75,1.0,1.4700000000000002,-0.6959246421950379,3.22
470,2019-11-14,346.11,353.84,342.91,349.35,349.35,6471703.0,0.0,1.0,2.0,0.9,1.4700000000000002,-0.728223900768833,3.47
471,2019-11-15,350.64,352.8,348.36,352.17,352.17,4812563.0,0.0,1.0,1.75,0.7000000000000001,1.33,-0.7637410013151521,3.08
472,2019-11-18,352.9165,353.15,346.1,349.99,349.99,4408505.0,0.0,1.0,8.0,2.04,2.66,-0.7937020984530991,10.66
473,2019-11-19,351.75,359.99,347.8,359.52,359.52,7736078.0,0.0,1.0,8.0,1.7999999999999998,2.5200000000000005,-0.783927923508468,10.52
474,2019-11-20,360.0,361.2,349.57,352.22,352.22,6733965.0,0.0,1.0,8.0,2.16,3.08,-0.802058802510592,11.08
475,2019-11-21,354.51,360.84,354.0039,354.83,354.83,6110013.0,0.0,1.0,13.0,2.76,7.000000000000001,-0.807480007993878,20.0
476,2019-11-22,340.16,341.0,330.0,333.04,333.04,16870642.0,0.0,1.0,100.0,11.52,13.72,-0.33414985683118,113.72
477,2019-11-25,344.32,344.57,334.46,336.34,336.34,12345765.0,0.0,1.0,30.6,11.2,11.68,0.35111331765762,42.28
478,2019-11-26,335.27,335.5,327.1,328.92,328.92,7956239.0,0.0,1.0,24.3,8.48,9.44,0.26420146836111397,33.74
479,2019-11-27,331.12,333.93,328.57,331.29,331.29,5563459.0,0.0,1.0,20.7,7.04,8.32,0.23793188446973604,29.02
480,2019-11-29,331.11,331.26,327.5,329.94,329.94,2465629.0,0.0,1.0,15.3,5.6000000000000005,5.6000000000000005,0.21403939650153891,20.9
481,2019-12-02,329.4,336.3827,328.6869999999999,334.87,334.87,6081986.0,0.0,1.0,30.26,6.21,7.9,0.15308075519084,38.16
482,2019-12-03,332.62,337.91,332.186,336.2,336.2,6613476.0,0.0,1.0,29.58,6.66,8.0,0.41742925529060704,37.58
483,2019-12-04,337.75,337.86,332.85,333.03,333.03,5536255.0,0.0,1.0,28.22,6.66,8.0,0.5360508146859699,36.22
484,2019-12-05,332.83,334.4227,327.25,330.37,330.37,3736976.0,0.0,1.0,26.86000000000001,7.649999999999999,8.8,0.5585951893996789,35.66000000000001
485,2019-12-06,335.0,338.86,334.77,335.89,335.89,7618937.0,0.0,1.0,25.840000000000003,8.82,10.0,0.580292164285943,35.84
486,2019-12-09,336.59,344.45,335.08,339.53,339.53,9040217.0,0.0,1.0,20.160000000000004,5.28,6.569999999999999,0.668261616698544,26.730000000000004
487,2019-12-10,339.96,350.73,339.31,348.84,348.84,8839951.0,0.0,1.0,19.32,5.68,7.02,0.530123595623615,26.34
488,2019-12-11,351.8765,357.1899,351.09,352.7,352.7,6919162.0,0.0,1.0,18.76,6.16,6.75,0.502789018457563,25.51
489,2019-12-12,354.92,362.74,353.23,359.68,359.68,7776211.0,0.0,1.0,19.6,4.64,6.21,0.500781333561048,25.81
490,2019-12-13,361.05,365.21,354.64,358.39,358.39,6574281.0,0.0,1.0,19.6,5.76,7.02,0.498199311652359,26.62
491,2019-12-16,362.55,383.61,362.5,381.5,381.5,18220940.0,0.0,1.0,19.72,2.88,2.88,0.545404301595517,22.6
492,2019-12-17,378.99,385.5,375.9,378.99,378.99,8503775.0,0.0,1.0,19.14,2.88,3.42,0.335764544487414,22.56
493,2019-12-18,380.63,395.22,380.58,393.15,393.15,14136392.0,0.0,1.0,20.01,3.0,3.42,0.277766037111588,23.43
494,2019-12-19,397.32,406.85,396.5,404.04,404.04,18120307.0,0.0,1.0,21.75,2.46,2.46,0.355338843718779,24.21
495,2019-12-20,410.29,413.0,400.185,405.59,405.59,14785206.0,0.0,1.0,20.59,2.94,3.42,0.419077784551198,24.01
496,2019-12-23,411.78,422.01,410.0,419.22,419.22,13332821.0,0.0,1.0,33.25,4.02,4.2,0.45936190199218696,37.45
497,2019-12-24,418.36,425.47,412.6875,425.25,425.25,8054720.0,0.0,1.0,32.2,3.42,4.130000000000001,0.7306157954239599,36.33000000000001
498,2019-12-26,427.91,433.48,426.35,430.94,430.94,10648289.0,0.0,1.0,28.35,3.06,3.5700000000000003,0.7543144757684951,31.92
499,2019-12-27,435.0,435.31,426.11,430.38,430.38,9956827.0,0.0,1.0,29.4,2.64,3.2900000000000005,0.704204383192191,32.69
500,2019-12-30,428.79,429.0,409.2589,414.7,414.7,12601265.0,0.0,1.0,23.1,4.62,4.62,0.6967967146884949,27.72
501,2019-12-31,405.0003,421.29,402.08,418.33,418.33,10292456.0,0.0,1.0,23.1,3.640000000000001,3.92,0.639783473791102,27.020000000000003
502,2020-01-02,424.5,430.6957,421.71,430.26,430.26,9558386.0,0.0,1.0,17.7,1.4700000000000002,1.6800000000000002,0.600125030196052,19.38
503,2020-01-03,440.5,454.0,436.92,443.01,443.01,17794697.0,0.0,1.0,18.6,1.4,1.7500000000000002,0.0745086611230135,20.35
504,2020-01-06,440.47,451.56,440.0,451.54,451.54,10157499.0,0.0,1.0,14.499999999999998,1.92,2.6,-0.10773629441815599,17.099999999999998
505,2020-01-07,461.4,471.63,453.355,469.06,469.06,18209138.0,0.0,1.0,17.689999999999994,3.12,4.03,-0.40463264025851897,21.719999999999995
506,2020-01-08,473.7,498.49,468.23,492.14,492.14,31199393.0,0.0,1.0,17.98,4.32,5.33,0.00640200451734672,23.31
507,2020-01-09,497.1,498.8,472.87,481.34,481.34,28463186.0,0.0,1.0,18.56,12.0,13.0,0.429452590661465,31.56
508,2020-01-10,481.79,484.94,473.7,478.15,478.15,12976832.0,0.0,1.0,15.95,7.3199999999999985,9.49,0.665083162366485,25.44
509,2020-01-13,493.5,525.63,492.0,524.86,524.86,26307458.0,0.0,1.0,19.5,1.96,2.64,0.5987219408570219,22.14
510,2020-01-14,544.255,547.41,524.9,537.92,537.92,29061377.0,0.0,1.0,20.4,1.7500000000000002,2.24,0.307392601378232,22.64
511,2020-01-15,529.76,537.84,516.7853,518.5,518.5,17368831.0,0.0,1.0,18.3,1.8200000000000005,2.32,0.214205455696728,20.62
512,2020-01-16,493.75,514.46,492.17,513.49,513.49,21736653.0,0.0,1.0,18.3,1.6800000000000002,2.16,0.0152461169741212,20.46
513,2020-01-17,507.61,515.6699,503.16,510.5,510.5,13629073.0,0.0,1.0,16.5,1.61,2.16,-0.12387993201655699,18.66
514,2020-01-21,530.25,548.58,528.41,547.2,547.2,17447270.0,0.0,1.0,17.099999999999998,1.33,1.8200000000000005,-0.3739560497655661,18.92
515,2020-01-22,571.89,594.5,559.1,569.56,569.56,31369028.0,0.0,1.0,20.4,1.96,2.31,-0.4888725447406261,22.71
516,2020-01-23,564.25,582.0,555.6027,572.2,572.2,19651042.0,0.0,1.0,19.5,2.24,2.1700000000000004,-0.00161730843044272,21.67
517,2020-01-24,570.63,573.86,554.26,564.82,564.82,14353600.0,0.0,1.0,17.4,2.1700000000000004,2.03,0.0842069635825518,19.43
518,2020-01-27,541.99,564.44,539.28,558.02,558.02,13608068.0,0.0,1.0,16.17,1.36,1.84,-0.23353369617373998,18.01
519,2020-01-28,568.49,576.81,558.08,566.9,566.9,11788493.0,0.0,1.0,17.490000000000002,1.6,1.92,-0.545475679847399,19.410000000000004
520,2020-01-29,575.69,589.7999,567.43,580.99,580.99,18216672.0,0.0,1.0,24.75,1.76,2.16,-0.517107483488032,26.91
521,2020-01-30,632.42,650.88,618.0,640.81,640.81,29005676.0,0.0,1.0,33.0,2.08,2.32,0.445053814390837,35.32
522,2020-01-31,640.0,653.0,632.52,650.57,650.57,15719266.0,0.0,1.0,23.43,3.36,3.6,0.774608994180405,27.03
523,2020-02-03,673.69,786.14,673.52,780.0,780.0,47233495.0,0.0,1.0,29.70000000000001,6.4,7.04,0.672490210450581,36.74000000000001
524,2020-02-04,882.96,968.9899,833.88,887.06,887.06,60938758.0,0.0,1.0,54.0,10.0,11.0,0.8208466178085859,65.0
525,2020-02-05,823.26,845.98,704.1106,734.7,734.7,48423837.0,0.0,1.0,49.14,7.8000000000000025,8.36,0.8298714231286239,57.5
526,2020-02-06,699.92,795.83,687.0,748.96,748.96,39880752.0,0.0,1.0,35.64,6.9,7.48,0.7492849254223258,43.12000000000001
527,2020-02-07,730.55,769.75,730.0,748.07,748.07,17063521.0,0.0,1.0,27.54000000000001,5.7,6.71,0.632415943996474,34.25000000000001
528,2020-02-10,800.0,819.99,752.4,771.28,771.28,24689163.0,0.0,1.0,15.3,4.0600000000000005,5.04,0.541378453572149,20.34
529,2020-02-11,768.79,783.5061,758.0,774.38,774.38,11697473.0,0.0,1.0,14.62,3.640000000000001,4.16,0.249357660141538,18.78
530,2020-02-12,777.87,789.75,763.37,767.29,767.29,12022470.0,0.0,1.0,13.260000000000002,3.43,4.08,0.0599062190069756,17.340000000000003
531,2020-02-13,741.84,818.0,735.0,804.0,804.0,26289348.0,0.0,1.0,15.3,3.640000000000001,4.32,-0.086681078518865,19.62
532,2020-02-14,787.22,812.97,785.5,800.03,800.03,15693711.0,0.0,1.0,13.94,3.78,4.4,-0.030449251897938,18.34
533,2020-02-18,841.6,860.0,832.36,858.4,858.4,16698369.0,0.0,1.0,13.94,3.850000000000001,4.24,-0.0827498911073185,18.18
534,2020-02-19,923.5,944.78,901.02,917.42,917.42,25422958.0,0.0,1.0,15.98,3.71,4.0,-0.123764122346013,19.98
535,2020-02-20,911.95,912.0,859.94,899.41,899.41,17634893.0,0.0,1.0,15.64,3.43,3.6,-0.00185280267038338,19.24
536,2020-02-21,906.98,913.06,880.45,901.0,901.0,14339446.0,0.0,1.0,13.6,3.99,4.64,-0.0667966352456296,18.24
537,2020-02-24,839.0,863.5,822.2,833.79,833.79,15192163.0,0.0,1.0,14.62,4.0600000000000005,4.8,-0.15428573796027806,19.42
538,2020-02-25,849.0,856.6,787.0,799.91,799.91,17290481.0,0.0,1.0,14.62,3.92,4.4,-0.0250686231237163,19.02
539,2020-02-26,782.5,813.31,776.11,778.8,778.8,14153843.0,0.0,1.0,13.94,3.2900000000000005,3.84,-0.0662373696336349,17.78
540,2020-02-27,730.0,739.77,669.0,679.0,679.0,24277160.0,0.0,1.0,14.96,3.08,3.52,-0.362504102982213,18.48
541,2020-02-28,629.7,690.52,611.52,667.99,667.99,24564171.0,0.0,1.0,16.66,3.71,4.08,-0.36187497520027295,20.74
542,2020-03-02,711.26,743.69,686.67,743.62,743.62,20194991.0,0.0,1.0,29.45,3.43,3.640000000000001,0.11951859710275504,33.09
543,2020-03-03,805.0,806.98,716.1106,745.51,745.51,25784003.0,0.0,1.0,27.9,3.1500000000000004,3.850000000000001,0.7769043688219929,31.75
544,2020-03-04,763.9603,766.52,724.7345,749.5,749.5,15048977.0,0.0,1.0,25.73,3.2900000000000005,3.5000000000000004,0.7330762224567821,29.23
545,2020-03-05,723.77,745.75,718.07,724.54,724.54,10852657.0,0.0,1.0,24.8,3.78,4.41,0.6740177594769561,29.21
546,2020-03-06,690.0035,707.0,684.27,703.48,703.48,12662918.0,0.0,1.0,24.8,4.550000000000002,5.040000000000001,0.667314827433525,29.840000000000003
547,2020-03-09,605.39,662.998,605.0,608.0,608.0,17073740.0,0.0,1.0,31.0,5.92,6.8,0.685321787954167,37.8
548,2020-03-10,659.43,668.0,608.0,645.33,645.33,15594443.0,0.0,1.0,27.9,6.88,8.0,0.6830192549787961,35.9
549,2020-03-11,640.2,653.58,613.0,634.23,634.23,13413587.0,0.0,1.0,26.04,5.04,6.5600000000000005,0.731962301764393,32.6
550,2020-03-12,580.89,594.5,546.25,560.55,560.55,18909052.0,0.0,1.0,28.21,4.5600000000000005,5.5200000000000005,0.665216710294119,33.730000000000004
551,2020-03-13,595.0,607.57,502.0,546.62,546.62,22640254.0,0.0,1.0,26.97,3.2,3.6,0.624892627720501,30.57
552,2020-03-16,469.4997,494.8699,442.17,445.07,445.07,20489464.0,0.0,1.0,24.3,3.01,2.66,0.578163988234185,26.96
553,2020-03-17,440.01,471.85,396.0,430.2,430.2,23994580.0,0.0,1.0,24.3,3.08,3.08,0.42734592504583896,27.38000000000001
554,2020-03-18,389.0,404.86,350.51,361.22,361.22,23625005.0,0.0,1.0,29.7,3.22,3.92,0.49514795580798404,33.62
555,2020-03-19,374.6965,452.0,358.46,427.64,427.64,30195460.0,0.0,1.0,27.9,5.040000000000001,5.250000000000001,0.441382994429124,33.15
556,2020-03-20,438.2,477.0,425.79,427.53,427.53,28285502.0,0.0,1.0,24.6,4.83,4.9700000000000015,0.7814155361685658,29.570000000000004
557,2020-03-23,433.6,441.9999,410.5,434.29,434.29,16454549.0,0.0,1.0,17.759999999999994,4.96,4.8,0.687223927345604,22.559999999999995
558,2020-03-24,477.3,513.69,474.0,505.0,505.0,22895170.0,0.0,1.0,18.0,7.28,6.8,0.45594132277002,24.8
559,2020-03-25,545.25,557.0,511.11,539.25,539.25,21222745.0,0.0,1.0,18.24,4.64,5.2,0.6737266260583431,23.44
560,2020-03-26,547.39,560.0,512.25,528.16,528.16,17422082.0,0.0,1.0,17.28,5.76,5.36,0.5299750523557921,22.64
561,2020-03-27,505.0,525.8,494.03,514.36,514.36,14377408.0,0.0,1.0,15.36,6.48,6.4,0.514846890468058,21.76
562,2020-03-30,510.26,516.6471,491.23,502.13,502.13,11998067.0,0.0,1.0,10.8,3.12,3.3,0.52351464468052,14.1
563,2020-03-31,501.25,542.96,497.0,524.0,524.0,17771485.0,0.0,1.0,11.4,2.88,2.76,-0.4623923018034221,14.16
564,2020-04-01,504.0,513.9548,475.1,481.56,481.56,13353180.0,0.0,1.0,12.6,1.62,1.86,-0.632294429900114,14.46
565,2020-04-02,481.03,494.2599,446.4,454.47,454.47,19858427.0,0.0,1.0,14.8,2.16,2.1,-0.617137429588481,16.900000000000002
566,2020-04-03,509.5,515.49,468.3901,480.01,480.01,22562076.0,0.0,1.0,14.4,2.1,2.04,-0.5121597544479379,16.44
567,2020-04-06,511.2,521.0,497.96,516.24,516.24,14901836.0,0.0,1.0,11.78,1.05,1.25,-0.593631977068216,13.03
568,2020-04-07,545.0,565.0,532.34,545.45,545.45,17919784.0,0.0,1.0,11.21,1.05,1.4500000000000002,-0.7534082034414542,12.66
569,2020-04-08,554.2,557.2081,533.33,548.84,548.84,12656024.0,0.0,1.0,12.54,1.35,1.4500000000000002,-0.752136774495932,13.989999999999998
570,2020-04-09,562.09,575.1818,557.11,573.0,573.0,13650000.0,0.0,1.0,11.21,0.9,1.25,-0.692260095804439,12.46
571,2020-04-13,590.16,652.0,580.53,650.95,650.95,22475421.0,0.0,1.0,14.49,1.14,1.3199999999999998,-0.7278184636074141,15.81
572,2020-04-14,698.97,741.88,692.43,709.89,709.89,30576511.0,0.0,1.0,16.59,1.14,1.44,-0.645498153849323,18.03
573,2020-04-15,742.0,753.13,710.0,729.83,729.83,23577001.0,0.0,1.0,15.12,1.26,1.26,-0.5443619802454571,16.38
574,2020-04-16,716.94,759.45,706.715,745.21,745.21,20657862.0,0.0,1.0,14.7,1.98,2.16,-0.6034203438700029,16.86
575,2020-04-17,772.28,774.95,747.66,753.89,753.89,13128237.0,0.0,1.0,14.7,2.1,2.22,-0.5751776881214771,16.919999999999998
576,2020-04-20,732.7,765.57,712.21,746.36,746.36,14746577.0,0.0,1.0,12.73,1.3199999999999998,1.86,-0.5741305483968001,14.59
577,2020-04-21,730.12,753.33,673.79,686.72,686.72,20209093.0,0.0,1.0,12.92,1.68,1.98,-0.682390653231124,14.9
578,2020-04-22,703.98,734.0,688.71,732.11,732.11,14224831.0,0.0,1.0,12.54,1.44,1.7999999999999998,-0.66436385291434,14.34
579,2020-04-23,727.6,734.0,703.13,705.63,705.63,13236697.0,0.0,1.0,11.78,1.68,1.98,-0.7156462335743241,13.76
580,2020-04-24,710.81,730.73,698.18,725.15,725.15,13237612.0,0.0,1.0,10.64,1.68,1.86,-0.704630144542338,12.5
581,2020-04-27,737.61,799.49,735.0,798.75,798.75,20681442.0,0.0,1.0,17.68,7.98,10.07,-0.7175201560084631,27.75
582,2020-04-28,795.64,805.0,756.69,769.12,769.12,15221964.0,0.0,1.0,19.24,6.46,7.41,0.534116862115119,26.65
583,2020-04-29,790.17,803.1999,783.16,800.51,800.51,16215982.0,0.0,1.0,24.44,12.16,12.73,0.6296049050888921,37.17
584,2020-04-30,855.19,869.82,763.5,781.88,781.88,28471854.0,0.0,1.0,26.0,19.0,19.0,0.7808522709966609,45.0
585,2020-05-01,755.0,772.77,683.04,701.32,701.32,32531807.0,0.0,1.0,26.0,3.8,3.61,0.7897159292802008,29.61
586,2020-05-04,701.0,762.0,698.0,761.19,761.19,19237090.0,0.0,1.0,16.1,9.0,9.0,0.514417165490073,25.1
587,2020-05-05,789.79,798.92,762.18,768.21,768.21,16991656.0,0.0,1.0,16.79,62.0,60.0,0.4793457249667321,76.78999999999998
588,2020-05-06,776.5,789.8,761.11,782.58,782.58,11123231.0,0.0,1.0,15.87,100.0,100.0,0.7420074962159109,115.87
589,2020-05-07,777.21,796.4,772.35,780.04,780.04,11527686.0,0.0,1.0,15.64,84.0,84.0,0.762114753280092,99.64
590,2020-05-08,793.77,824.0,787.01,819.42,819.42,16130087.0,0.0,1.0,16.560000000000002,61.0,60.0,0.685353026550981,76.56
